"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","GeneRatio_num"
"GO:1902476","chloride transmembrane transport","4/898","53/12859",0.511684964541251,0.95271918266547,0.95271918266547,"best-5/gab-1/best-7/sulp-2",4,0.0044543429844098
"GO:0001522","pseudouridine synthesis","1/898","10/12859",0.515282411437959,0.95271918266547,0.95271918266547,"Y43B11AR.3",1,0.00111358574610245
"GO:0001934","positive regulation of protein phosphorylation","1/898","10/12859",0.515282411437959,0.95271918266547,0.95271918266547,"kars-1",1,0.00111358574610245
"GO:0006646","phosphatidylethanolamine biosynthetic process","1/898","10/12859",0.515282411437959,0.95271918266547,0.95271918266547,"ckb-2",1,0.00111358574610245
"GO:0006754","ATP biosynthetic process","1/898","10/12859",0.515282411437959,0.95271918266547,0.95271918266547,"asg-1",1,0.00111358574610245
"GO:0006825","copper ion transport","1/898","10/12859",0.515282411437959,0.95271918266547,0.95271918266547,"cua-1",1,0.00111358574610245
"GO:0006874","intracellular calcium ion homeostasis","1/898","10/12859",0.515282411437959,0.95271918266547,0.95271918266547,"ncx-6",1,0.00111358574610245
"GO:0007419","ventral cord development","1/898","10/12859",0.515282411437959,0.95271918266547,0.95271918266547,"unc-5",1,0.00111358574610245
"GO:0007423","sensory organ development","1/898","10/12859",0.515282411437959,0.95271918266547,0.95271918266547,"ram-2",1,0.00111358574610245
"GO:0007631","feeding behavior","1/898","10/12859",0.515282411437959,0.95271918266547,0.95271918266547,"feh-1",1,0.00111358574610245
"GO:0008286","insulin receptor signaling pathway","1/898","10/12859",0.515282411437959,0.95271918266547,0.95271918266547,"akt-1",1,0.00111358574610245
"GO:0009306","protein secretion","1/898","10/12859",0.515282411437959,0.95271918266547,0.95271918266547,"rab-5",1,0.00111358574610245
"GO:0015914","phospholipid transport","1/898","10/12859",0.515282411437959,0.95271918266547,0.95271918266547,"tat-4",1,0.00111358574610245
"GO:0034198","cellular response to amino acid starvation","1/898","10/12859",0.515282411437959,0.95271918266547,0.95271918266547,"F54B8.4",1,0.00111358574610245
"GO:0035545","determination of left/right asymmetry in nervous system","1/898","10/12859",0.515282411437959,0.95271918266547,0.95271918266547,"calf-1",1,0.00111358574610245
"GO:0043058","regulation of backward locomotion","1/898","10/12859",0.515282411437959,0.95271918266547,0.95271918266547,"stn-1",1,0.00111358574610245
"GO:0045732","positive regulation of protein catabolic process","1/898","10/12859",0.515282411437959,0.95271918266547,0.95271918266547,"oaz-1",1,0.00111358574610245
"GO:0048599","oocyte development","1/898","10/12859",0.515282411437959,0.95271918266547,0.95271918266547,"copz-1",1,0.00111358574610245
"GO:0050821","protein stabilization","1/898","10/12859",0.515282411437959,0.95271918266547,0.95271918266547,"pqm-1",1,0.00111358574610245
"GO:0051302","regulation of cell division","1/898","10/12859",0.515282411437959,0.95271918266547,0.95271918266547,"dpl-1",1,0.00111358574610245
"GO:0070266","necroptotic process","1/898","10/12859",0.515282411437959,0.95271918266547,0.95271918266547,"unc-57",1,0.00111358574610245
"GO:0051321","meiotic cell cycle","8/898","111/12859",0.51621591746167,0.95271918266547,0.95271918266547,"lem-3/zyg-11/kle-2/cdk-1/mrg-1/rbx-1/rad-50/gfi-3",8,0.0089086859688196
"GO:0007281","germ cell development","3/898","39/12859",0.518757565427296,0.95271918266547,0.95271918266547,"pan-1/pen-2/mrg-1",3,0.00334075723830735
"GO:0010468","regulation of gene expression","6/898","83/12859",0.526255671682698,0.95271918266547,0.95271918266547,"pqm-1/cey-4/cdk-5/crt-1/prmt-1/nipi-3",6,0.0066815144766147
"GO:0030968","endoplasmic reticulum unfolded protein response","4/898","54/12859",0.526645280728126,0.95271918266547,0.95271918266547,"ckb-2/col-109/crt-1/F41B4.3",4,0.0044543429844098
"GO:0000724","double-strand break repair via homologous recombination","2/898","25/12859",0.529299398586084,0.95271918266547,0.95271918266547,"lem-3/C23H4.6",2,0.0022271714922049
"GO:0032880","regulation of protein localization","2/898","25/12859",0.529299398586084,0.95271918266547,0.95271918266547,"aspm-1/cdk-5",2,0.0022271714922049
"GO:0051301","cell division","10/898","142/12859",0.536395143541466,0.95271918266547,0.95271918266547,"pid-3/lem-3/rei-1/kle-2/cdk-1/cdk-5/rbx-1/rei-2/gfi-3/sgo-1",10,0.0111358574610245
"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","1/898","11/12859",0.549158697104448,0.95271918266547,0.95271918266547,"dcap-1",1,0.00111358574610245
"GO:0001508","action potential","1/898","11/12859",0.549158697104448,0.95271918266547,0.95271918266547,"flp-9",1,0.00111358574610245
"GO:0006516","glycoprotein catabolic process","1/898","11/12859",0.549158697104448,0.95271918266547,0.95271918266547,"C14B1.3",1,0.00111358574610245
"GO:0006879","intracellular iron ion homeostasis","1/898","11/12859",0.549158697104448,0.95271918266547,0.95271918266547,"T12D8.10",1,0.00111358574610245
"GO:0030536","larval feeding behavior","1/898","11/12859",0.549158697104448,0.95271918266547,0.95271918266547,"daf-7",1,0.00111358574610245
"GO:0031581","hemidesmosome assembly","1/898","11/12859",0.549158697104448,0.95271918266547,0.95271918266547,"crt-1",1,0.00111358574610245
"GO:0035249","synaptic transmission, glutamatergic","1/898","11/12859",0.549158697104448,0.95271918266547,0.95271918266547,"vglu-3",1,0.00111358574610245
"GO:0036211","protein modification process","1/898","11/12859",0.549158697104448,0.95271918266547,0.95271918266547,"ubl-5",1,0.00111358574610245
"GO:0040039","inductive cell migration","1/898","11/12859",0.549158697104448,0.95271918266547,0.95271918266547,"mig-5",1,0.00111358574610245
"GO:0042127","regulation of cell population proliferation","1/898","11/12859",0.549158697104448,0.95271918266547,0.95271918266547,"epi-1",1,0.00111358574610245
"GO:0042981","regulation of apoptotic process","1/898","11/12859",0.549158697104448,0.95271918266547,0.95271918266547,"tomm-70",1,0.00111358574610245
"GO:0043171","peptide catabolic process","1/898","11/12859",0.549158697104448,0.95271918266547,0.95271918266547,"AC3.5",1,0.00111358574610245
"GO:0043410","positive regulation of MAPK cascade","1/898","11/12859",0.549158697104448,0.95271918266547,0.95271918266547,"ndk-1",1,0.00111358574610245
"GO:0045176","apical protein localization","1/898","11/12859",0.549158697104448,0.95271918266547,0.95271918266547,"rab-5",1,0.00111358574610245
"GO:0048468","cell development","1/898","11/12859",0.549158697104448,0.95271918266547,0.95271918266547,"pan-1",1,0.00111358574610245
"GO:0048731","system development","1/898","11/12859",0.549158697104448,0.95271918266547,0.95271918266547,"C27B7.7",1,0.00111358574610245
"GO:0055059","asymmetric neuroblast division","1/898","11/12859",0.549158697104448,0.95271918266547,0.95271918266547,"sptf-3",1,0.00111358574610245
"GO:0071577","zinc ion transmembrane transport","1/898","11/12859",0.549158697104448,0.95271918266547,0.95271918266547,"ttm-1",1,0.00111358574610245
"GO:0006937","regulation of muscle contraction","2/898","26/12859",0.550777565742066,0.95271918266547,0.95271918266547,"sup-9/sbt-1",2,0.0022271714922049
"GO:0006417","regulation of translation","3/898","42/12859",0.569727651858711,0.95271918266547,0.95271918266547,"rack-1/ife-3/ife-2",3,0.00334075723830735
"GO:0000212","meiotic spindle organization","1/898","12/12859",0.580669865379682,0.95271918266547,0.95271918266547,"aspm-1",1,0.00111358574610245
"GO:0006302","double-strand break repair","1/898","12/12859",0.580669865379682,0.95271918266547,0.95271918266547,"rad-50",1,0.00111358574610245
"GO:0006829","zinc ion transport","1/898","12/12859",0.580669865379682,0.95271918266547,0.95271918266547,"ttm-1",1,0.00111358574610245
"GO:0006865","amino acid transport","1/898","12/12859",0.580669865379682,0.95271918266547,0.95271918266547,"F13H10.3",1,0.00111358574610245
"GO:0009949","polarity specification of anterior/posterior axis","1/898","12/12859",0.580669865379682,0.95271918266547,0.95271918266547,"ubq-2",1,0.00111358574610245
"GO:0009968","negative regulation of signal transduction","1/898","12/12859",0.580669865379682,0.95271918266547,0.95271918266547,"rgs-7",1,0.00111358574610245
"GO:0051123","RNA polymerase II preinitiation complex assembly","1/898","12/12859",0.580669865379682,0.95271918266547,0.95271918266547,"taf-11.2",1,0.00111358574610245
"GO:0061063","positive regulation of nematode larval development","1/898","12/12859",0.580669865379682,0.95271918266547,0.95271918266547,"kars-1",1,0.00111358574610245
"GO:0061067","negative regulation of dauer larval development","1/898","12/12859",0.580669865379682,0.95271918266547,0.95271918266547,"daf-7",1,0.00111358574610245
"GO:0048477","oogenesis","3/898","43/12859",0.585958787238434,0.95271918266547,0.95271918266547,"csn-3/cif-1/spas-1",3,0.00334075723830735
"GO:0000070","mitotic sister chromatid segregation","2/898","28/12859",0.591625503661201,0.95271918266547,0.95271918266547,"lem-3/kle-2",2,0.0022271714922049
"GO:0055085","transmembrane transport","20/898","297/12859",0.601160734704907,0.95271918266547,0.95271918266547,"pgp-2/nstp-4/haf-2/nhx-2/vglu-3/ttm-1/ant-1.1/folt-2/C35A11.4/C35A5.3/C06H5.6/hmit-1.1/K02G10.5/sulp-2/spp-5/pgp-3/ncx-6/nhx-3/F45E10.2/haf-7",20,0.022271714922049
"GO:0006096","glycolytic process","1/898","13/12859",0.609980868795969,0.95271918266547,0.95271918266547,"aldo-2",1,0.00111358574610245
"GO:0006261","DNA-templated DNA replication","1/898","13/12859",0.609980868795969,0.95271918266547,0.95271918266547,"pole-4",1,0.00111358574610245
"GO:0006334","nucleosome assembly","1/898","13/12859",0.609980868795969,0.95271918266547,0.95271918266547,"nap-1",1,0.00111358574610245
"GO:0007034","vacuolar transport","1/898","13/12859",0.609980868795969,0.95271918266547,0.95271918266547,"vps-60",1,0.00111358574610245
"GO:0016197","endosomal transport","1/898","13/12859",0.609980868795969,0.95271918266547,0.95271918266547,"vps-16",1,0.00111358574610245
"GO:0016331","morphogenesis of embryonic epithelium","1/898","13/12859",0.609980868795969,0.95271918266547,0.95271918266547,"arx-7",1,0.00111358574610245
"GO:0035418","protein localization to synapse","1/898","13/12859",0.609980868795969,0.95271918266547,0.95271918266547,"calf-1",1,0.00111358574610245
"GO:0036093","germ cell proliferation","1/898","13/12859",0.609980868795969,0.95271918266547,0.95271918266547,"map-2",1,0.00111358574610245
"GO:0040032","post-embryonic body morphogenesis","1/898","13/12859",0.609980868795969,0.95271918266547,0.95271918266547,"dpy-5",1,0.00111358574610245
"GO:0046854","phosphatidylinositol phosphate biosynthetic process","1/898","13/12859",0.609980868795969,0.95271918266547,0.95271918266547,"lfe-2",1,0.00111358574610245
"GO:0048609","multicellular organismal reproductive process","1/898","13/12859",0.609980868795969,0.95271918266547,0.95271918266547,"crt-1",1,0.00111358574610245
"GO:0007005","mitochondrion organization","2/898","30/12859",0.629636899980992,0.95271918266547,0.95271918266547,"tomm-7/ant-1.1",2,0.0022271714922049
"GO:0000712","resolution of meiotic recombination intermediates","1/898","14/12859",0.637245167396407,0.95271918266547,0.95271918266547,"lem-3",1,0.00111358574610245
"GO:0000723","telomere maintenance","1/898","14/12859",0.637245167396407,0.95271918266547,0.95271918266547,"rad-50",1,0.00111358574610245
"GO:0003333","amino acid transmembrane transport","1/898","14/12859",0.637245167396407,0.95271918266547,0.95271918266547,"F13H10.3",1,0.00111358574610245
"GO:0006637","acyl-CoA metabolic process","1/898","14/12859",0.637245167396407,0.95271918266547,0.95271918266547,"C17C3.1",1,0.00111358574610245
"GO:0010608","post-transcriptional regulation of gene expression","1/898","14/12859",0.637245167396407,0.95271918266547,0.95271918266547,"fbf-2",1,0.00111358574610245
"GO:0032446","protein modification by small protein conjugation","1/898","14/12859",0.637245167396407,0.95271918266547,0.95271918266547,"ubc-1",1,0.00111358574610245
"GO:0033563","dorsal/ventral axon guidance","1/898","14/12859",0.637245167396407,0.95271918266547,0.95271918266547,"unc-5",1,0.00111358574610245
"GO:0043053","dauer entry","1/898","14/12859",0.637245167396407,0.95271918266547,0.95271918266547,"daf-7",1,0.00111358574610245
"GO:0050804","modulation of chemical synaptic transmission","1/898","14/12859",0.637245167396407,0.95271918266547,0.95271918266547,"hpo-9",1,0.00111358574610245
"GO:0061065","regulation of dauer larval development","1/898","14/12859",0.637245167396407,0.95271918266547,0.95271918266547,"daf-7",1,0.00111358574610245
"GO:1905488","positive regulation of anterior/posterior axon guidance","1/898","14/12859",0.637245167396407,0.95271918266547,0.95271918266547,"unc-5",1,0.00111358574610245
"GO:0007275","multicellular organism development","2/898","31/12859",0.647583742577007,0.95271918266547,0.95271918266547,"kin-16/F09G2.1",2,0.0022271714922049
"GO:0007548","sex differentiation","2/898","31/12859",0.647583742577007,0.95271918266547,0.95271918266547,"fbf-2/rsp-5",2,0.0022271714922049
"GO:0040027","negative regulation of vulval development","2/898","31/12859",0.647583742577007,0.95271918266547,0.95271918266547,"dpl-1/F19F10.11",2,0.0022271714922049
"GO:0043051","regulation of pharyngeal pumping","2/898","31/12859",0.647583742577007,0.95271918266547,0.95271918266547,"nhx-2/daf-7",2,0.0022271714922049
"GO:0000413","protein peptidyl-prolyl isomerization","1/898","15/12859",0.662605528601391,0.95271918266547,0.95271918266547,"cyn-5",1,0.00111358574610245
"GO:0006368","transcription elongation by RNA polymerase II","1/898","15/12859",0.662605528601391,0.95271918266547,0.95271918266547,"ctr-9",1,0.00111358574610245
"GO:0016311","dephosphorylation","1/898","15/12859",0.662605528601391,0.95271918266547,0.95271918266547,"gob-1",1,0.00111358574610245
"GO:0040001","establishment of mitotic spindle localization","1/898","15/12859",0.662605528601391,0.95271918266547,0.95271918266547,"csn-3",1,0.00111358574610245
"GO:0046716","muscle cell cellular homeostasis","1/898","15/12859",0.662605528601391,0.95271918266547,0.95271918266547,"stn-1",1,0.00111358574610245
"GO:0051085","chaperone cofactor-dependent protein refolding","1/898","15/12859",0.662605528601391,0.95271918266547,0.95271918266547,"dnj-1",1,0.00111358574610245
"GO:0006612","protein targeting to membrane","1/898","16/12859",0.686194771463113,0.95271918266547,0.95271918266547,"icd-2",1,0.00111358574610245
"GO:0007276","gamete generation","1/898","16/12859",0.686194771463113,0.95271918266547,0.95271918266547,"iff-2",1,0.00111358574610245
"GO:0007610","behavior","1/898","16/12859",0.686194771463113,0.95271918266547,0.95271918266547,"lim-6",1,0.00111358574610245
"GO:0007626","locomotory behavior","1/898","16/12859",0.686194771463113,0.95271918266547,0.95271918266547,"flp-9",1,0.00111358574610245
"GO:0008610","lipid biosynthetic process","1/898","16/12859",0.686194771463113,0.95271918266547,0.95271918266547,"F49E12.10",1,0.00111358574610245
"GO:0009612","response to mechanical stimulus","1/898","16/12859",0.686194771463113,0.95271918266547,0.95271918266547,"mec-12",1,0.00111358574610245
"GO:0015671","oxygen transport","1/898","16/12859",0.686194771463113,0.95271918266547,0.95271918266547,"glb-6",1,0.00111358574610245
"GO:0042073","intraciliary transport","1/898","16/12859",0.686194771463113,0.95271918266547,0.95271918266547,"arl-13",1,0.00111358574610245
"GO:0060465","pharynx development","1/898","16/12859",0.686194771463113,0.95271918266547,0.95271918266547,"pen-2",1,0.00111358574610245
"GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway","2/898","34/12859",0.697282658792675,0.95271918266547,0.95271918266547,"kin-16/F09G2.1",2,0.0022271714922049
"GO:0035262","gonad morphogenesis","2/898","34/12859",0.697282658792675,0.95271918266547,0.95271918266547,"iff-2/unc-5",2,0.0022271714922049
"GO:0051260","protein homooligomerization","2/898","34/12859",0.697282658792675,0.95271918266547,0.95271918266547,"F47D12.3/VM106R.1",2,0.0022271714922049
"GO:0006520","amino acid metabolic process","1/898","17/12859",0.708136459170512,0.95271918266547,0.95271918266547,"R102.4",1,0.00111358574610245
"GO:0032456","endocytic recycling","1/898","17/12859",0.708136459170512,0.95271918266547,0.95271918266547,"rab-10",1,0.00111358574610245
"GO:0040010","positive regulation of growth rate","1/898","17/12859",0.708136459170512,0.95271918266547,0.95271918266547,"nhx-2",1,0.00111358574610245
"GO:0070986","left/right axis specification","1/898","17/12859",0.708136459170512,0.95271918266547,0.95271918266547,"mig-5",1,0.00111358574610245
"GO:1902884","positive regulation of response to oxidative stress","1/898","17/12859",0.708136459170512,0.95271918266547,0.95271918266547,"mev-1",1,0.00111358574610245
"GO:0006396","RNA processing","2/898","35/12859",0.712507319871204,0.95271918266547,0.95271918266547,"ssb-1/trm-2A",2,0.0022271714922049
"GO:0006836","neurotransmitter transport","1/898","18/12859",0.728545543399205,0.95271918266547,0.95271918266547,"stn-1",1,0.00111358574610245
"GO:0007154","cell communication","1/898","18/12859",0.728545543399205,0.95271918266547,0.95271918266547,"grd-5",1,0.00111358574610245
"GO:0007168","receptor guanylyl cyclase signaling pathway","1/898","18/12859",0.728545543399205,0.95271918266547,0.95271918266547,"mef-2",1,0.00111358574610245
"GO:0015749","monosaccharide transmembrane transport","1/898","18/12859",0.728545543399205,0.95271918266547,0.95271918266547,"C35A11.4",1,0.00111358574610245
"GO:0030261","chromosome condensation","1/898","18/12859",0.728545543399205,0.95271918266547,0.95271918266547,"kle-2",1,0.00111358574610245
"GO:0040038","polar body extrusion after meiotic divisions","1/898","18/12859",0.728545543399205,0.95271918266547,0.95271918266547,"rack-1",1,0.00111358574610245
"GO:0048489","synaptic vesicle transport","1/898","18/12859",0.728545543399205,0.95271918266547,0.95271918266547,"cdk-5",1,0.00111358574610245
"GO:0050907","detection of chemical stimulus involved in sensory perception","1/898","18/12859",0.728545543399205,0.95271918266547,0.95271918266547,"lim-6",1,0.00111358574610245
"GO:0060070","canonical Wnt signaling pathway","1/898","18/12859",0.728545543399205,0.95271918266547,0.95271918266547,"mig-5",1,0.00111358574610245
"GO:0035556","intracellular signal transduction","6/898","103/12859",0.733882833699873,0.95271918266547,0.95271918266547,"mig-5/rei-1/acy-4/akt-1/rei-2/sma-5",6,0.0066815144766147
"GO:0006886","intracellular protein transport","5/898","87/12859",0.735637415456191,0.95271918266547,0.95271918266547,"rab-5/copz-1/vps-16/Y59A8B.8/Y41C4A.32",5,0.00556792873051225
"GO:0007411","axon guidance","3/898","54/12859",0.737454473618941,0.95271918266547,0.95271918266547,"epi-1/oig-1/ttn-1",3,0.00334075723830735
"GO:0030182","neuron differentiation","2/898","37/12859",0.741030980045222,0.95271918266547,0.95271918266547,"kal-1/lim-6",2,0.0022271714922049
"GO:0006182","cGMP biosynthetic process","1/898","19/12859",0.747528963851469,0.95271918266547,0.95271918266547,"acy-4",1,0.00111358574610245
"GO:0008645","hexose transmembrane transport","1/898","19/12859",0.747528963851469,0.95271918266547,0.95271918266547,"C35A11.4",1,0.00111358574610245
"GO:0032502","developmental process","1/898","19/12859",0.747528963851469,0.95271918266547,0.95271918266547,"hipr-1",1,0.00111358574610245
"GO:0051028","mRNA transport","1/898","19/12859",0.747528963851469,0.95271918266547,0.95271918266547,"npp-16",1,0.00111358574610245
"GO:0035725","sodium ion transmembrane transport","2/898","38/12859",0.75436297593216,0.95271918266547,0.95271918266547,"ncx-6/del-5",2,0.0022271714922049
"GO:0006281","DNA repair","6/898","106/12859",0.758636524601648,0.95271918266547,0.95271918266547,"lem-3/mrg-1/gtf-2H1/ubc-1/rad-50/agt-1",6,0.0066815144766147
"GO:0000381","regulation of alternative mRNA splicing, via spliceosome","1/898","20/12859",0.76518620609924,0.95271918266547,0.95271918266547,"rpl-12",1,0.00111358574610245
"GO:0006289","nucleotide-excision repair","1/898","20/12859",0.76518620609924,0.95271918266547,0.95271918266547,"gtf-2H1",1,0.00111358574610245
"GO:0006367","transcription initiation at RNA polymerase II promoter","1/898","20/12859",0.76518620609924,0.95271918266547,0.95271918266547,"taf-11.2",1,0.00111358574610245
"GO:0006972","hyperosmotic response","1/898","20/12859",0.76518620609924,0.95271918266547,0.95271918266547,"gpdh-2",1,0.00111358574610245
"GO:0034514","mitochondrial unfolded protein response","1/898","20/12859",0.76518620609924,0.95271918266547,0.95271918266547,"ubl-5",1,0.00111358574610245
"GO:0048557","embryonic digestive tract morphogenesis","1/898","20/12859",0.76518620609924,0.95271918266547,0.95271918266547,"mig-5",1,0.00111358574610245
"GO:0006508","proteolysis","15/898","250/12859",0.76601916992411,0.95271918266547,0.95271918266547,"ctsa-1.1/ctsa-1.2/zmp-6/pcp-1/map-2/asp-6/asp-5/tag-196/asp-13/AC3.5/asp-1/asp-3/Y40H7A.10/nas-30/ulp-3",15,0.0167037861915367
"GO:0007049","cell cycle","7/898","125/12859",0.778546414027112,0.958089223560094,0.958089223560094,"pid-3/lem-2/rei-1/cdk-1/cdk-5/rei-2/sgo-1",7,0.00779510022271715
"GO:0007219","Notch signaling pathway","1/898","21/12859",0.781609820627076,0.958089223560094,0.958089223560094,"pen-2",1,0.00111358574610245
"GO:0006974","DNA damage response","2/898","41/12859",0.790852717932169,0.958089223560094,0.958089223560094,"lem-3/parg-1",2,0.0022271714922049
"GO:0000271","polysaccharide biosynthetic process","1/898","22/12859",0.796885905770936,0.958089223560094,0.958089223560094,"oac-30",1,0.00111358574610245
"GO:0006493","protein O-linked glycosylation","1/898","22/12859",0.796885905770936,0.958089223560094,0.958089223560094,"ogt-1",1,0.00111358574610245
"GO:0009190","cyclic nucleotide biosynthetic process","1/898","22/12859",0.796885905770936,0.958089223560094,0.958089223560094,"acy-4",1,0.00111358574610245
"GO:0042147","retrograde transport, endosome to Golgi","1/898","22/12859",0.796885905770936,0.958089223560094,0.958089223560094,"C52B9.4",1,0.00111358574610245
"GO:0042661","regulation of mesodermal cell fate specification","1/898","22/12859",0.796885905770936,0.958089223560094,0.958089223560094,"sma-3",1,0.00111358574610245
"GO:0008104","protein localization","3/898","61/12859",0.808617266208327,0.958089223560094,0.958089223560094,"rab-5/hipr-1/fbl-1",3,0.00334075723830735
"GO:0032259","methylation","6/898","113/12859",0.809718629353053,0.958089223560094,0.958089223560094,"tyms-1/mtq-2/fib-1/prmt-1/trm-2A/agt-1",6,0.0066815144766147
"GO:0006139","nucleobase-containing compound metabolic process","1/898","23/12859",0.811094557061557,0.958089223560094,0.958089223560094,"F40F8.1",1,0.00111358574610245
"GO:0006813","potassium ion transport","1/898","23/12859",0.811094557061557,0.958089223560094,0.958089223560094,"sup-9",1,0.00111358574610245
"GO:0007638","mechanosensory behavior","1/898","23/12859",0.811094557061557,0.958089223560094,0.958089223560094,"mec-12",1,0.00111358574610245
"GO:1902475","L-alpha-amino acid transmembrane transport","1/898","23/12859",0.811094557061557,0.958089223560094,0.958089223560094,"F13H10.3",1,0.00111358574610245
"GO:0031047","regulatory ncRNA-mediated gene silencing","2/898","43/12859",0.812443126552789,0.958089223560094,0.958089223560094,"pid-3/ife-3",2,0.0022271714922049
"GO:0000122","negative regulation of transcription by RNA polymerase II","5/898","97/12859",0.816395592301145,0.958089223560094,0.958089223560094,"wdr-23/mef-2/nfx-1/mrg-1/Y39E4B.6",5,0.00556792873051225
"GO:0030030","cell projection organization","1/898","24/12859",0.824310285307017,0.958089223560094,0.958089223560094,"nubp-1",1,0.00111358574610245
"GO:0030431","sleep","1/898","24/12859",0.824310285307017,0.958089223560094,0.958089223560094,"flp-11",1,0.00111358574610245
"GO:0098655","monoatomic cation transmembrane transport","1/898","24/12859",0.824310285307017,0.958089223560094,0.958089223560094,"ncx-6",1,0.00111358574610245
"GO:0045944","positive regulation of transcription by RNA polymerase II","11/898","199/12859",0.829008410829165,0.958089223560094,0.958089223560094,"pcaf-1/mef-2/pole-4/daf-7/nhr-6/sma-3/cit-1.2/mrg-1/lim-6/ets-4/sptf-3",11,0.0122494432071269
"GO:0006099","tricarboxylic acid cycle","1/898","25/12859",0.836602405587056,0.958089223560094,0.958089223560094,"mev-1",1,0.00111358574610245
"GO:0007030","Golgi organization","1/898","25/12859",0.836602405587056,0.958089223560094,0.958089223560094,"C47D12.2",1,0.00111358574610245
"GO:0042659","regulation of cell fate specification","1/898","25/12859",0.836602405587056,0.958089223560094,0.958089223560094,"dpl-1",1,0.00111358574610245
"GO:0045214","sarcomere organization","1/898","25/12859",0.836602405587056,0.958089223560094,0.958089223560094,"stn-1",1,0.00111358574610245
"GO:0006470","protein dephosphorylation","3/898","65/12859",0.841457198095856,0.960479104405467,0.960479104405467,"ppm-2/tap-1/Y71G12B.31",3,0.00334075723830735
"GO:0007635","chemosensory behavior","1/898","26/12859",0.848035399180855,0.964814044313957,0.964814044313957,"akt-1",1,0.00111358574610245
"GO:1905515","non-motile cilium assembly","1/898","27/12859",0.858669250309632,0.973719705416478,0.973719705416478,"arl-13",1,0.00111358574610245
"GO:0000165","MAPK cascade","1/898","28/12859",0.868559759444759,0.976464566027173,0.976464566027173,"sma-5",1,0.00111358574610245
"GO:0006606","protein import into nucleus","1/898","28/12859",0.868559759444759,0.976464566027173,0.976464566027173,"npp-16",1,0.00111358574610245
"GO:0018996","molting cycle, collagen and cuticulin-based cuticle","2/898","50/12859",0.87313095988643,0.976464566027173,0.976464566027173,"pan-1/ptr-24",2,0.0022271714922049
"GO:0008406","gonad development","2/898","51/12859",0.88015260917739,0.976464566027173,0.976464566027173,"dpl-1/nekl-3",2,0.0022271714922049
"GO:0006887","exocytosis","1/898","30/12859",0.886314763597788,0.976464566027173,0.976464566027173,"rab-10",1,0.00111358574610245
"GO:0010172","embryonic body morphogenesis","1/898","30/12859",0.886314763597788,0.976464566027173,0.976464566027173,"dpy-18",1,0.00111358574610245
"GO:0043066","negative regulation of apoptotic process","1/898","30/12859",0.886314763597788,0.976464566027173,0.976464566027173,"icd-1",1,0.00111358574610245
"GO:0045893","positive regulation of DNA-templated transcription","2/898","52/12859",0.886813658840178,0.976464566027173,0.976464566027173,"taf-11.2/pqm-1",2,0.0022271714922049
"GO:0030334","regulation of cell migration","2/898","53/12859",0.893130161077374,0.976464566027173,0.976464566027173,"ndk-1/rack-1",2,0.0022271714922049
"GO:0006869","lipid transport","1/898","31/12859",0.89427246429848,0.976464566027173,0.976464566027173,"obr-4",1,0.00111358574610245
"GO:0006260","DNA replication","2/898","54/12859",0.899117687518083,0.976464566027173,0.976464566027173,"nmad-1/psf-1",2,0.0022271714922049
"GO:0016055","Wnt signaling pathway","1/898","32/12859",0.901673721474967,0.976464566027173,0.976464566027173,"mig-5",1,0.00111358574610245
"GO:0040012","regulation of locomotion","1/898","32/12859",0.901673721474967,0.976464566027173,0.976464566027173,"dcap-1",1,0.00111358574610245
"GO:0110039","positive regulation of nematode male tail tip morphogenesis","1/898","32/12859",0.901673721474967,0.976464566027173,0.976464566027173,"sma-3",1,0.00111358574610245
"GO:0006338","chromatin remodeling","5/898","113/12859",0.903300074048192,0.976464566027173,0.976464566027173,"pcaf-1/fib-1/prmt-1/cbp-2/set-12",5,0.00556792873051225
"GO:0002119","nematode larval development","8/898","168/12859",0.907763063454495,0.978241562169906,0.978241562169906,"riok-2/nhx-2/iff-2/feh-1/sma-3/dcap-1/sma-5/sptf-3",8,0.0089086859688196
"GO:0006355","regulation of DNA-templated transcription","21/898","391/12859",0.919220904506002,0.984720878202122,0.984720878202122,"pcaf-1/dpl-1/nhr-61/feh-1/nhr-6/sma-3/ctr-9/mrg-1/C27D8.3/nhr-99/nhr-58/prmt-1/lim-6/ets-4/ceh-60/F22F1.3/cbp-2/set-12/nhr-210/nhr-84/nhr-146",21,0.0233853006681514
"GO:0040026","positive regulation of vulval development","1/898","35/12859",0.920914150058903,0.984720878202122,0.984720878202122,"ndk-1",1,0.00111358574610245
"GO:0006633","fatty acid biosynthetic process","1/898","37/12859",0.931602720582917,0.984720878202122,0.984720878202122,"fat-7",1,0.00111358574610245
"GO:0007268","chemical synaptic transmission","2/898","61/12859",0.933022612964208,0.984720878202122,0.984720878202122,"gab-1/cdk-5",2,0.0022271714922049
"GO:0006935","chemotaxis","1/898","38/12859",0.936392983951856,0.984720878202122,0.984720878202122,"akt-1",1,0.00111358574610245
"GO:0035194","regulatory ncRNA-mediated post-transcriptional gene silencing","1/898","38/12859",0.936392983951856,0.984720878202122,0.984720878202122,"haf-2",1,0.00111358574610245
